url,shoe_name,brand,total_score,pros,cons,RR_verdict,awards,external_ratings,review_date,terrain,arch,use,shoe_weight,toe_drop,foot_height,Audience score,Price,Pace,Arch support,Weight lab,Drop lab,Strike pattern,Size,Midsole softness,Difference in midsole softness in cold,Toebox durability,Heel padding durability,Outsole durability,Breathability,Width / fit,Toebox width,Stiffness,Difference in stiffness in cold,Torsional rigidity,Heel counter stiffness,Heel lab,Forefoot lab,Widths available,Orthotic friendly,Season,Removable insole,Ranking,RankingPercentile,Popularity,PopularityPercentile,Rocker,Lightweight,Plate,Trail terrain,Lug depth,Heel stack lab,For heavy runners,Waterproofing
https://runrepeat.com/new-balance-fresh-foam-more-v-4,New Balance Fresh Foam X More v4,New Balance,87,An armor from fatigue; REALLY cushy for long days; Puts life in your run; A stable ride; True to size; Superb heel clutch; Markdown price; Long-lasting; Reflective,Easily feels hot; Chunky and clunky; Low energy return,"The Fresh Foam X More v4 from New Balance is a maxed-out daily trainer that's best suited for recovery days and anything easy. Whether it's a short walk or a long-distance run, this mammoth of a shoe has kept our feet comfy and well-protected during all of our test runs. And what's more awesome is it costs less than its precursor!","Top pick in best Running shoes for knee pain, Top 3% most popular running shoes","87 / 100 from 17,870 users | 87 / 100 from 15 experts","Sep 24, 2022 - updated Oct 15, 2023",Road,Neutral,"Jogging |, Walking |, All-day wear",Men: 10.6 oz / 301g | Women: 8.9 oz / 252g,4 mm,31 mm,87 Great!,$150,Daily running,Neutral,"10.6 oz / 301g, 10.6 oz / 301g","4.6 mm, 4.0 mm",Mid/forefoot,True to size,Soft,Small,Bad,-,-,Warm,Narrow,Narrow,Flexible,Small,Flexible,Flexible,"32.5 mm, 35.0 mm","27.9 mm, 31.0 mm","Normal, Wide, X-Wide",✓,All seasons,✓,#286,Bottom 48%,#12,Top 3%,✗,,,,,,,
https://runrepeat.com/new-balance-fresh-foam-x-more-v5,New Balance Fresh Foam X More v5,New Balance,87,Exceptional all-around comfort; Ultra-plush cushioning; Ideal for slow long runs; Great cushion-to-price ratio; Remarkable stability for its size; Superb lockdown; Durable and high-grip outsole; Well-designed rocker geometry; Lots of improvements from v4,Heavier than its predecessor; Snug fit; Maybe even too plush!; A bit stiff for casual wear,"The New Balance Fresh Foam X More v5 has an endless name matched by its endless cushioning, finally making it a true maximalist running shoe. We were impressed by its eye-popping design that not only accommodates its size but also enhances stability despite its ultra-plush midsole. We also liked its comfortable upper during our runs. On the downside, the foam offered low energy return, and we noticed that the toebox was overly tapered and needs more volume.","Top pick in best New Balance running shoes, Top pick in best New Balance cushioned running shoes, Top 23% in New Balance running shoes, Top 20% in New Balance Fresh Foam running shoes, Top 1% most popular running shoes","89 / 100 from 6,223 users | 84 / 100 from 13 experts","Aug 28, 2024 - updated Jan 11, 2025",Road,Neutral,"Jogging |, Treadmill |, Walking |, All-day wear",Men: 10.7 oz / 303g | Women: 9.2 oz / 260g,4 mm,39 mm,87 Great!,$155,Daily running,Neutral,"10.9 oz / 308g, 10.7 oz / 303g","7.8 mm, 4.0 mm",Mid/forefoot,Half size small,Soft,Normal,Decent,Decent,Good,Breathable,Medium,Narrow,Moderate,Normal,Stiff,Stiff,"42.1 mm, 43.0 mm","34.3 mm, 39.0 mm","Normal, Wide, X-Wide",✓,"Summer, All seasons",✓,#145,Top 45%,#2,Top 1%,✓,,,,,,,
https://runrepeat.com/new-balance-fresh-foam-x-tempo-v-2,New Balance Fresh Foam X Tempo v2,New Balance,77,Incredible value; Versatile for slow and tempo runs; Secure lockdown with gusseted tongue; Flexible and natural ride; Plush midsole; Encourages foot strength; Fantastic knit upper; Great choice for lightweight runners; Smooth transitions; Solid durability,Not for long distance training; Lacks stability; Slightly heavy for its stack height; Best suited for low-volume feet,"We found that the New Balance Fresh Foam X Tempo v2 offers a close-to-the-ground ride with unexpectedly plush foam, blending modern cushioning with a sleek, low-profile feel. However, in our lab tests, We discovered a snug toebox that may not accommodate wider feet despite the knit upper, and its lack of stability makes it suitable only for those with a truly neutral running form. That said, it's a fun shoe (and we still need to care about that!), making its reasonable price a powerful reason to give it a shot.",Top 2% in running shoes for walking,74 / 100 from 485 users | 83 / 100 from 8 experts,"Feb 12, 2025 - updated May 29, 2025",Road,Neutral,Jogging,Men: 9.2 oz / 260g | Women: 7.8 oz / 221g,6 mm,22 mm,77 Decent!,$120,"Daily running, Tempo",Neutral,"8.6 oz / 244g, 9.2 oz / 260g","7.0 mm, 6.0 mm",Mid/forefoot,-,Soft,Big,Good,Decent,Good,Warm,Narrow,Medium,Flexible,Normal,Flexible,Moderate,"29.2 mm, 28.0 mm","22.2 mm, 22.0 mm","Normal, Wide",✓,All seasons,✓,#306,Bottom 5%,#236,Bottom 27%,,✓,,,,,,
https://runrepeat.com/new-balance-fresh-foam-x-vongo-v-6,New Balance Fresh Foam X Vongo v6,New Balance,88,"Flexible design; Comfortable, high-quality upper; Exceptional durability; Perfect for easy paces; Also suitable for neutral runners; Excellent for long runs; Reasonably priced",Noticeably heavy; Limited breathability; Not the best for heel strikers,"The New Balance Fresh Foam X Vongo v6 emerges as an interesting choice in the evolving landscape of mild-stability shoes—packed with modern features like a EVA plate and unobtrusive support that might let down those needing serious stability, yet it offers a remarkably comfy yet supportive ride. In our view it still needs another diet, and with its 6 mm drop and current dimensions, we believe it’s better suited for forefoot and midfoot strikers.","Top pick in best New Balance cushioned running shoes, Top 19% in New Balance running shoes, Top 30% in stability running shoes, Top 12% most popular running shoes","88 / 100 from 1,200 users | 88 / 100 from 6 experts","Jun 4, 2024 - updated May 22, 2025",Road,Stability,"Jogging |, Walking |, All-day wear",Men: 10.9 oz / 309g | Women: 8.6 oz / 243g,6 mm,29.5 mm,88 Great!,$150,Daily running,Stability,"11 oz / 312g, 10.9 oz / 309g","5.6 mm, 6.0 mm",Mid/forefoot,True to size,Soft,Normal,Decent,Good,Good,Warm,Medium,Medium,Moderate,Small,Moderate,Stiff,"36.1 mm, 35.5 mm","30.5 mm, 29.5 mm","Normal, Wide, X-Wide",✓,Winter,✓,#129,Top 40%,#38,Top 12%,✓,,,,,,,
https://runrepeat.com/new-balance-fuelcell-propel-v4,New Balance FuelCell Propel v4,New Balance,86,High-quality upper material; Ultra-cushioned FuelCell midsole; Seamlessly integrated TPU plate; Versatile for both easy and tempo runs; Long-lasting outsole; Perfect for midfoot and forefoot strikers; Exceptional value at just $110,Not the best for heel strikers; Midsole foam may lack some energy return,"The New Balance FuelCell Propel v4 is a bona fide choice at just $110, offering a slice of luxury in the world of neutral running shoes. Our lab tests confirm it's not only incredibly comfortable thanks to its premium upper but also versatile enough for easy and tempo runs, courtesy of its FuelCell foam and flexible TPU plate. On the flip side, extreme heel strikers or those who need added stability may find it less ideal, but for the majority, we consider it a well-balanced and budget-friendly pick.",,"88 / 100 from 4,904 users | 81 / 100 from 11 experts","Nov 1, 2023",Road,Neutral,"Jogging |, Treadmill |, Walking",Men: 10.7 oz / 302g | Women: 8.1 oz / 230g,6 mm,27.5 mm,86 Good!,$110,Daily running,Neutral,"9.7 oz / 276g, 10.7 oz / 302g","4.5 mm, 6.0 mm",Mid/forefoot,True to size,Soft,Normal,Decent,Good,Good,Moderate,Narrow,Medium,Moderate,Small,Stiff,Moderate,"33.7 mm, 33.5 mm","29.2 mm, 27.5 mm","Normal, Wide",✓,All seasons,✓,#350,Bottom 37%,#309,Bottom 44%,✗,,,,,,,
https://runrepeat.com/new-balance-fuelcell-propel-v5,New Balance FuelCell Propel v5,New Balance,79,Exceptionally plush FuelCell midsole; Highly breathable upper; Stability-focused TPU plate; Ideal for midfoot strikers; Suitable for daily wear too; Works for tempo training; More affordable than similar models; Keeps losing weight,Poor durability; Limited energy return; Not the best for heel strikers; Outsole prone to trapping small rocks,"The New Balance FuelCell Propel v5 shines in its price category, offering top-notch versatility across various distances and paces. We found that its plush cushioning significantly enhances comfort, distinguishing it from most rivals in its category. However, we noticed issues with durability and energy return, and the shoe's drop combined with its mushy foam renders it suboptimal for heel strikers. Despite these drawbacks, we discovered it's hard to find another option on the market that delivers similar performance and fun at such an attractive price point.",,"85 / 100 from 1,350 users | 75 / 100 from 3 experts","Sep 8, 2024 - updated May 16, 2025",Road,Neutral,"Jogging |, Treadmill |, Walking",Men: 9.7 oz / 275g | Women: 8.5 oz / 241g,6 mm,31 mm,79 Good!,$120,"Daily running, Tempo",Neutral,"9.5 oz / 269g, 9.7 oz / 275g","6.7 mm, 6.0 mm",Mid/forefoot,Slightly small,Soft,Normal,Bad,Bad,Decent,Breathable,Medium,Medium,Flexible,Small,Moderate,Moderate,"35.2 mm, 37.0 mm","28.5 mm, 31.0 mm","Normal, Wide",✓,"Summer, All seasons",✓,#286,Bottom 11%,#170,Bottom 47%,✗,,,,,,,
https://runrepeat.com/new-balance-fuel-cell-rc-elite-v-2,New Balance FuelCell RC Elite v2,New Balance,89,"Plush comfort in a race shoe; Smooth, fast ride; Breathable; Responsive toe-off; Carbon plated; Stiff but not overly stiff; True to size; Stretchy material hugs feet; Sticky, grippy tread; Sexy! Sparkles in sunlight",Spendy at $225; Heavier than other race shoes; Tongue tends to fold under,"Looking for a luxurious spa-day treat for the feet? The New Balance FuelCell RC Elite v2 will do the job! I felt that it's got an uber-plush midsole but it also has a plate that balances it out, making the ride not only cushy but also very snappy and stable. If you're looking for a mid to long-distance racing shoe that will outthrow the Swoosh, this, along with the MetaSpeed Sky, is my best bet!","Top 25% in road running shoes, Top 12% in New Balance running shoes",89 / 100 from 130 users | 91 / 100 from 21 experts,"Apr 9, 2021 - updated Jul 6, 2023",Road,Neutral,"Triathlon |, Treadmill",Men: 7.8 oz / 221g | Women: 6.8 oz / 192g,8 mm,31 mm,89 Great!,$225,Competition,Neutral,"7.7 oz / 217g, 7.8 oz / 221g","8.3 mm, 8.0 mm","Heel, Mid/forefoot",Slightly small,-,-,-,-,-,Moderate,Narrow,-,Stiff,Small,Stiff,Flexible,"34.1 mm, 39.0 mm","25.8 mm, 31.0 mm",Normal,✓,All seasons,✓,#74,Top 23%,#168,Bottom 48%,✓,✓,Carbon plate,,,,,
https://runrepeat.com/new-balance-fuel-cell-rebel-v-2,New Balance FuelCell Rebel v2,New Balance,89,True to size; Fits wide feet well; Lightweight; Responsive and bouncy ride; Breathable upper; Great lockdown; Ultra-comfortable; Bargain at $130 (should be $160),Slightly unstable when walking; No heel-loop; Stiffens in cold temperatures,"I found it challenging to find a flaw in the Rebel v2 from New Balance! The usual case is that all-rounders are good at everything and great at nothing. But this shoe literally REBELS against that! It excels at everything I pace it through - it's plush for easy recovery days and long runs, but exceptionally bouncy and peppy when I pick up the pace in tempo sessions!",Top 22% in New Balance running shoes,"89 / 100 from 3,975 users | 88 / 100 from 24 experts","Apr 26, 2021 - updated Jul 6, 2023",Road,Neutral,Treadmill,Men: 7.4 oz / 210g | Women: 6 oz / 171g,6 mm,20 mm,89 Great!,$130,Tempo,Neutral,"7.1 oz / 201g, 7.4 oz / 210g","8.9 mm, 6.0 mm","Heel, Mid/forefoot",Half size small,-,-,-,-,-,Breathable,Narrow,-,Flexible,Big,Flexible,Flexible,"26.2 mm, 26.0 mm","17.3 mm, 20.0 mm",Normal,✗,"Summer, All seasons",✗,#183,Top 33%,#459,Bottom 17%,✓,✓,,,,,,
https://runrepeat.com/new-balance-fuel-cell-rebel-v-3,New Balance FuelCell Rebel v3,New Balance,89,Fantastic soft and fun ride; Versatile for different paces; Very lightweight; Excellent breathability; More stable than version 2; Great lockdown; Visible at night; Not expensive,Not great on wet surfaces; Durability could be improved; Bottoms out easily,Version number 3 of the New Balance FuelCell Rebel is an all-rounder daily trainer that impressed us in the lab with its ability to cross the line into a performance shoe when needed. It’s still surprisingly light and provides an amazing experience on the road. And we are happy that the shoe hasn’t changed that much and the few adjustments are for the better.,"Top 25% in road running shoes, Top 16% in New Balance running shoes","90 / 100 from 4,087 users | 88 / 100 from 14 experts","Sep 22, 2022 - updated Oct 15, 2023",Road,Neutral,Treadmill,7.4 oz / 211g,6 mm,23.5 mm,89 Great!,$130,Tempo,Neutral,"7.4 oz / 211g, 7.4 oz / 211g","9.0 mm, 6.0 mm","Heel, Mid/forefoot",Half size small,Soft,Big,Decent,Bad,-,Breathable,Narrow,Narrow,Flexible,Big,Flexible,Moderate,"31.7 mm, 29.5 mm","22.7 mm, 23.5 mm","Normal, Wide",✓,"Summer, All seasons",✓,#127,Top 23%,#273,Top 49%,✗,✓,,,,,,
https://runrepeat.com/new-balance-fuelcell-rebel-v4,New Balance FuelCell Rebel v4,New Balance,85,"Natural, flexible ride; Enhanced energy return!; Remains a fun ride; Finally accommodates wide feet; Reasonably priced at $140; Ample traction; Fantastic stability; Plush and comfy midsole",Heel lock needs improvement; Now it's even... too wide!,"The New Balance FuelCell Rebel v4 is a bold refresh, crafted to preserve its famously fun ride with a sleek, low-stack midsole, while boosting both fit and stability. In our runs, we were also excited to discover its upgraded midsole, which now provides better energy return. However, even though it remains as light as before, we found that this update has lost some agility and spark due to its wider dimensions.","Top pick in best New Balance running shoes, Top 4% in Running shoes for 5K and 10K races, Top 9% most popular running shoes","84 / 100 from 16,626 users | 89 / 100 from 26 experts","Apr 18, 2024 - updated Dec 24, 2024",Road,Neutral,"Jogging |, Treadmill |, Walking",Men: 7.7 oz / 218g | Women: 5.3 oz / 150g,6 mm,24 mm,85 Good!,$140,"Daily running, Tempo",Neutral,"7.5 oz / 213g, 7.7 oz / 218g","6.5 mm, 6.0 mm",Mid/forefoot,Slightly small,Soft,Big,Bad,Good,Good,Moderate,Medium,Wide,Flexible,Normal,Flexible,Flexible,"28.0 mm, 30.0 mm","21.5 mm, 24.0 mm","Normal, Wide",✓,All seasons,✓,#197,Bottom 39%,#28,Top 9%,✓,✓,,,,,,
https://runrepeat.com/new-balance-fuel-cell-sc-elite-v-3,New Balance FuelCell SuperComp Elite v3,New Balance,87,"Plush, comfortable midsole; Snug-fitting yet comfortable upper; Smooth, rockered ride; Versatile for all paces; Durable and grippy outsole; Reliable lockdown; Amazing for long runs",Limited energy return; Not the best for racing; Lacing system could be better,"The New Balance FuelCell SuperComp Elite v3 left us wanting more in terms of performance—its midsole wasn't as springy as we'd hoped, especially when stacked against the latest supershoes. However, during our long runs and tempo sessions, it truly stood out as a wonderful partner. We think those in search of top-tier performance might find it lacking, but for runners seeking a versatile shoe that's up for the occasional race, it's a strong contender.","Top pick in best triathlon running shoes (2023), Top 16% most popular running shoes",88 / 100 from 955 users | 85 / 100 from 17 experts,"Mar 18, 2024",Road,Neutral,Treadmill,Men: 7.6 oz / 215g | Women: 6.6 oz / 187g,4 mm,36 mm,87 Great!,$230,"Competition, Tempo",Neutral,"7.7 oz / 217g, 7.6 oz / 215g","14.2 mm, 4.0 mm",Heel,Slightly small,Soft,Small,Bad,Good,Good,Breathable,Narrow,Medium,Stiff,Small,Stiff,Moderate,"36.4 mm, 40.0 mm","22.2 mm, 36.0 mm","Normal, Wide",✓,"Summer, All seasons",✓,#302,Bottom 45%,#86,Top 16%,✓,✓,Carbon plate,,,,,
https://runrepeat.com/new-balance-fuel-cell-super-comp-elite-v-4,New Balance FuelCell SuperComp Elite v4,New Balance,88,Incredibly comfortable ride; Ideal for fast-paced long runs; Finally features a Pebax midsole; Marathon-ready performance; Exceptional leg-saving cushioning; Premium upper material; Amazing for forefoot strikers; Roomy toebox in a supershoe!,Needs to lose weight; Subpar tongue; Feels bottom-heavy,"New Balance has finally entered the competitive supershoe landscape with their FuelCell SuperComp Elite v4, which boasts a brand-new Pebax midsole alongside a full-length carbon plate. This setup offers supreme energy return and a leg-saving ride with its almost 40 mm stack height. Although it presents a heftier profile compared to its competitors, we were impressed by its unmatched comfort and plush ride, making it an outstanding choice for runners who desire a smoother, more pleasant racing shoe.","Top pick in best marathon running shoes, Top pick in best New Balance running shoes, Top 15% in New Balance running shoes, Top 7% most popular running shoes","89 / 100 from 5,424 users | 85 / 100 from 26 experts","Mar 14, 2024 - updated Jan 11, 2025",Road,Neutral,Treadmill,Men: 8.1 oz / 230g | Women: 7.2 oz / 204g,4 mm,36 mm,88 Great!,$250,Competition,Neutral,"8.2 oz / 232g, 8.1 oz / 230g","9.3 mm, 4.0 mm","Heel, Mid/forefoot",Slightly small,Soft,Small,Decent,Decent,Good,Moderate,Medium,Wide,Stiff,Small,Stiff,Flexible,"38.2 mm, 40.0 mm","28.9 mm, 36.0 mm","Normal, Wide",✓,All seasons,✓,#124,Top 39%,#21,Top 7%,✓,✓,Carbon plate,,,,,
https://runrepeat.com/new-balance-fuel-cell-super-comp-pacer-v-2,New Balance FuelCell SuperComp Pacer v2,New Balance,81,Designed to fly at 5K/10K and half-marathon races; Wonderful for lighter runners; Cheaper than most supershoes; Ultra-breathable upper; Excels at interval training sessions; Improved compared to its predecessor; Perfect for classic racing flat enthusiasts; Plush and bouncy PEBA foam,"Should be even lighter for its stack height; Potential Achilles rubbing; Unstable heel; Short, non-gusseted tongue","In our view, the New Balance FuelCell SuperComp Pacer v2 offers an entertaining and feedback-rich ride reminiscent of classic racing flats, making it a top choice for races from 5K to half marathon. While the heel design caused some discomfort and the weight is slightly higher than we’d prefer, we think it’s an excellent choice for lightweight runners seeking exceptional energy return and a carbon plate at a more affordable price than most supershoes.",Top 4% in Running shoes for 5K and 10K races,79 / 100 from 381 users | 86 / 100 from 7 experts,"Jan 30, 2025 - updated May 28, 2025",Road,Neutral,Treadmill,Men: 7.4 oz / 209g | Women: 6.4 oz / 181g,8 mm,27 mm,81 Good!,$200,"Competition, Tempo",Neutral,"7.1 oz / 200g, 7.4 oz / 209g","7.5 mm, 8.0 mm","Heel, Mid/forefoot",Half size small,Soft,Normal,Decent,Decent,Good,Breathable,Medium,Medium,Stiff,Small,Stiff,Flexible,"32.9 mm, 35.0 mm","25.4 mm, 27.0 mm","Normal, Wide",✓,"Summer, All seasons",✓,#260,Bottom 19%,#149,Top 46%,✗,✓,Carbon plate,,,,,
https://runrepeat.com/new-balance-fuel-cell-super-comp-trail,New Balance FuelCell SuperComp Trail,New Balance,90,Extremely lightweight; Plush FuelCell foam; High-performance Vibram Megagrip outsole; Breathable upper; Ideal for heel strikers; Priced below trail supershoes; Secure fit; Good durability,Lacks energy return; Narrow toebox limits toe splay; Not very stable; Steep drop punishes forefoot strikers,"New Balance’s first trail supershoe attempt shows promise but fades before crossing the finish line. We found that it delivers an ultra-soft, lightweight ride with a top-class Vibram outsole. However, the previous-gen, non-PEBA FuelCell foam left some energy return on the table. In our lab tests, the midsole felt plush but not as responsive as other high-performance trail shoes. Fortunately, the price reflects this, making it more accessible than most competitors. For us, it delivers speed and fun on trails, but still lacks true supershoe status.","Top pick in best New Balance trail running shoes, Top 7% in trail running shoes, Top 4% in New Balance running shoes",92 / 100 from 307 users | 86 / 100 from 5 experts,"Mar 10, 2025",Trail,Neutral,,Men: 8.8 oz / 249g | Women: 8 oz / 226g,10 mm,26.5 mm,90 Great!,$200,,Neutral,"8.7 oz / 248g, 8.8 oz / 249g","13.0 mm, 10.0 mm",Heel,Slightly small,Soft,Normal,Decent,Decent,Good,Moderate,Medium,Medium,Stiff,Small,Stiff,Moderate,,"21.7 mm, 26.5 mm",Normal,✓,All seasons,✓,#43,Top 14%,#268,Bottom 17%,,✓,Carbon plate,"Light, Moderate",2.9 mm,"34.7 mm, 36.5 mm",,
https://runrepeat.com/new-balance-fuelcell-supercomp-trainer,New Balance Fuelcell Supercomp Trainer,New Balance,88,"Incredibly bouncy and soft; Extremely protective underfoot; Top-quality upper; Stable for a “super-shoe”; Versatile for different paces; Great lockdown; Ready straight out of the box; Welcomes wide feet; Massive, yet great-looking",Heavy; Collects some rocks,"With its 40+ mm stack, the New Balance FuelCell SuperComp Trainer is one of the tallest road running shoes we have ever tested, so high that it’s not even allowed in World Athletics events. For all other situations, especially marathon training, we believe that this is a superb max-cushioned carbon-plated trainer. It is so massive, protective, and fun to ride in that we were surprised the first time we used it.",,"87 / 100 from 1,095 users | 89 / 100 from 24 experts","Sep 22, 2022 - updated Oct 10, 2023",Road,Neutral,Treadmill,11.3 oz / 320g,8 mm,39 mm,88 Great!,$180,Tempo,Neutral,"10.5 oz / 298g, 11.3 oz / 320g","10.3 mm, 8.0 mm",Heel,Slightly small,Soft,Big,-,-,-,Breathable,Narrow,-,Stiff,Small,Stiff,Flexible,"40.2 mm, 47.0 mm","29.9 mm, 39.0 mm",Normal,✓,"Summer, All seasons",✓,#248,Top 45%,#207,Top 38%,✓,✗,Carbon plate,,,,,
https://runrepeat.com/new-balance-fuel-cell-super-comp-trainer-v-2,New Balance FuelCell SuperComp Trainer v2,New Balance,90,Incredibly plush midsole; Effective rockered ride; Ideal for long-distance training; Significant weight reduction from the first version; Rare wide-size availability for a supershoe; Exceptionally durable outsole; Surprisingly stable performance; Compliant with World Athletics regulations,The upper lacks breathability and durability; Energy return falls short compared to other supershoes; Noticeable discrepancy from the stated drop,"At $180, the New Balance FuelCell SuperComp Trainer v2 offers a great deal for a shoe that combines cloud-like FuelCell cushioning technology with a carbon fiber plate, culminating in a significant, race-day-legal 39.3-mm stack height. Despite being on the heavier side for a supershoe, we found in the lab that it's perfect for tempo workouts and long runs, and its roomy fit could appeal to marathon runners looking for ultimate comfort, even if it means a bit more weight on their feet.","Top pick in best New Balance running shoes (2023), Top 23% in road running shoes, Top 11% in New Balance running shoes, Top 14% most popular running shoes","90 / 100 from 3,177 users | 88 / 100 from 17 experts","Nov 13, 2023 - updated May 19, 2025",Road,Neutral,,9.7 oz / 275g,6 mm,34 mm,90 Great!,$180,Tempo,Neutral,"9.3 oz / 264g, 9.7 oz / 275g","8.4 mm, 6.0 mm","Heel, Mid/forefoot",True to size,Soft,Normal,Bad,Good,Good,Moderate,Medium,Wide,Stiff,Small,Stiff,Moderate,"39.3 mm, 40.0 mm","30.9 mm, 34.0 mm","Normal, Wide",✓,All seasons,✓,#114,Top 21%,#73,Top 14%,✓,✗,Carbon plate,,,,,
https://runrepeat.com/new-balance-fuel-cell-super-comp-trainer-v-3,New Balance FuelCell SuperComp Trainer v3,New Balance,84,"Reasonably priced; Ultra-soft, responsive midsole; Includes a carbon plate; Ideal for marathon training; Great stability; Premium upper delivers great fit; Fantastic for midfoot strikers",Increased weight; Still not 100% PEBA foam; Midsole groove traps pebbles; Upper durability,"The SC Trainer v3 is New Balance's latest iteration aimed at perfecting the series, and we think they're finally on the right track. In our testing, we found it to be the best version yet, offering outstanding stability, impressive grip, and better energy return than its predecessors. It's also priced well, enhancing its appeal. However, we see room for even further enhancements; the midsole doesn't quite reach the performance of fully PEBA-based supertrainers, and its weight is a tad high for the stack height offered.","Top pick in best New Balance cushioned running shoes, Top 12% most popular running shoes","83 / 100 from 1,041 users | 87 / 100 from 11 experts","Sep 4, 2024 - updated Jan 24, 2025",Road,Neutral,Treadmill,Men: 9.8 oz / 278g | Women: 8.2 oz / 232g,6 mm,35 mm,84 Good!,$180,Tempo,Neutral,"9.8 oz / 278g, 9.8 oz / 278g","7.3 mm, 6.0 mm",Mid/forefoot,Slightly small,Soft,Normal,Bad,Good,Decent,Moderate,Medium,Medium,Stiff,Normal,Stiff,Moderate,"36.8 mm, 41.0 mm","29.5 mm, 35.0 mm","Normal, Wide",✓,All seasons,✓,#223,Bottom 31%,#36,Top 12%,✓,✗,Carbon plate,,,,,
https://runrepeat.com/new-balance-mt-10,New Balance MT10,New Balance,85,Super-flexible build; Good durability; Low stack height; Sock-like comfortable upper; Cushioned heel; Vibram outsole; Great value; Works for road and trail running,Limited toe splay; Non-removable insole reduces customization; Lacks a zero-drop geometry,"We found it refreshing to see a traditional brand like New Balance still making true minimalist shoes. The MT10 mixes a classic running shoe fit with a moderate drop and a super-thin midsole. In our experience, it felt light, very flexible, and great for trail or road runs. The Vibram outsole grips well, and we believe it’s also a solid choice for anyone transitioning toward barefoot shoes. However, we really wish the toebox was wider and had more room for toe splay!",Top 30% most popular running shoes,100 / 100 from 5 users | 82 / 100 from 3 experts,"Apr 4, 2025",Trail,Neutral,,Men: 7.2 oz / 204g | Women: 5.8 oz / 164g,4 mm,10 mm,85 Good!,$110,,Neutral,"7.1 oz / 200g, 7.2 oz / 204g","5.0 mm, 4.0 mm",Mid/forefoot,True to size,Firm,Small,Very good,Decent,Good,Moderate,Narrow,Medium,Flexible,Small,Flexible,Flexible,,"10.6 mm, 10.0 mm",Normal,✗,All seasons,✗,#215,Bottom 33%,#96,Top 30%,,✓,,Light,✗,"15.6 mm, 14.0 mm",,
https://runrepeat.com/new-balance-shando,New Balance Shando,New Balance,76,Aesthetically amazing; Really grippy outsole; Durable materials; Super comfy midsole; Incredibly useful heel tab,Stuffy toe-box; Not ideal for difficult terrain; Lacing will give you a headache,"New Balance Shando is incredibly comfortable and beautiful-looking. I noticed that this shoe is inspired by the ruggedness of the current trail trend. They may not actually be too suited for any serious trail running, but with looks like this, I got lots of wear out of them.",,"84 / 100 from 4,273 users","Mar 16, 2021 - updated Jan 2, 2024",Trail,Neutral,,11 oz / 312g,,,76 Bad!,$90,,Neutral,"12.5 oz / 354g, 11 oz / 312g",7.3 mm,Mid/forefoot,True to size,-,-,-,-,-,-,Medium,-,Moderate,Big,Flexible,Flexible,,27.4 mm,Normal,✓,-,✓,#310,Bottom 4%,#309,Bottom 4%,,,✗,Moderate,4.9 mm,34.7 mm,,
https://runrepeat.com/new-balance-tektrel,New Balance Tektrel,New Balance,76,"Tough yet breathable upper; Ideal for easy, non-technical trails; Competitively priced; Suitable for all footstrikes; Versatile for hiking and walking; Unique design; Versatile; Enough room for toe splay",Bad weight/cushioning ratio; Outsole durability concerns; Unconventional lacing system; Lacks reflective elements,"In our view, the New Balance Tektrel offers a fresh take on door-to-trail footwear, blending a striking design with adequate performance at an accessible price point, making it suitable for casual runners looking for a versatile option for both roads and trails. We noticed the ride was not as explosive as other models, and the outsole didn't impress us, but its unique appearance and low cost make it a viable choice for runners looking to get decent quality without breaking the bank.",,84 / 100 from 688 users,"Aug 19, 2024",Trail,Neutral,Hiking,Men: 9.9 oz / 282g | Women: 8.3 oz / 235g,8 mm,24 mm,76 Bad!,$90,,Neutral,"10.7 oz / 302g, 9.9 oz / 282g","8.0 mm, 8.0 mm","Heel, Mid/forefoot",Slightly small,Balanced,Normal,Good,Decent,Decent,Breathable,Medium,Wide,Moderate,Normal,Moderate,Moderate,,"24.2 mm, 24.0 mm","Normal, Wide",✓,"Summer, All seasons",✓,#312,Bottom 3%,#181,Bottom 44%,,,✗,Light,2.4 mm,"32.2 mm, 32.0 mm",,
https://runrepeat.com/nike-air-winflo-9,Nike Air Winflo 9,Nike,85,"Comfortable, soft ride; Excellent padding; Breathable upper; Grippy and durable outsole; Secure fit; Budget-friendly; Doubles as a gym shoe",Not very responsive; Upper and midsole feel cheap,"The Nike Air Winflo comes back with its 9th edition and we found it to be a worthy update. Now with a better upper, softer midsole, and more precise fit, it confirms to be an honest daily trainer for beginners. With its attractive price point, it’s perfect for those looking for an affordable alternative to the (many) expensive shoes on the market.",,"87 / 100 from 9,484 users | 80 / 100 from 6 experts","Sep 22, 2022 - updated Oct 15, 2023",Road,Neutral,"Jogging |, Treadmill |, Walking |, All-day wear |, For beginners",9.9 oz / 280g,10 mm,,85 Good!,$100,Daily running,Neutral,"9.8 oz / 279g, 9.9 oz / 280g","10.8 mm, 10.0 mm",Heel,True to size,Soft,Big,Decent,-,-,Moderate,Narrow,Medium,Moderate,Big,Moderate,Stiff,35.0 mm,24.2 mm,Normal,✓,All seasons,✓,#394,Bottom 29%,#490,Bottom 12%,,,,,,,,
